Sample in Buffer,Sample in Window,TRIGGER,design_1_i/xlslice_bit0_Dout,design_1_i/xlslice_bit1_Dout,design_1_i/hier_0_test,design_1_i/hier_0_dout_mem,design_1_i/hier_0_dout_fifo,design_1_i/New_cdr_A_dout10b[9:0],design_1_i/dv_1[1:0],design_1_i/d_in_1[1:0],design_1_i/hier_0_address[13:0],design_1_i/address_counter_0_address[13:0],design_1_i/h_bert_Q[31:0]
20380,20380,0,0,0,0,1,0,1111011100,1,3,0000,0c99,0
20381,20381,0,0,0,0,1,0,1111011100,2,1,0000,0c9a,0
20382,20382,0,0,0,0,1,0,1111011100,3,1,0000,0c9b,0
20383,20383,0,0,0,0,1,0,1111011100,3,1,0000,0c9c,0
20384,20384,0,0,0,0,1,0,1111011100,1,1,0000,0c9d,0
20385,20385,0,0,0,0,1,0,1111011100,2,1,0000,0c9e,0
20386,20386,0,0,0,0,1,0,1111011100,3,1,0000,0c9f,0
20387,20387,0,0,0,0,1,0,1111011100,3,1,0000,0ca0,0
20388,20388,0,0,0,0,1,0,1101010110,3,1,0000,0ca1,0
20389,20389,0,0,0,0,1,0,1101010110,3,1,0000,0ca2,0
20390,20390,0,0,0,0,1,0,1101010110,0,0,0000,0ca3,0
20391,20391,0,0,0,0,1,0,1101010110,2,1,0000,0ca4,0
20392,20392,0,0,0,0,1,0,1101010110,3,1,0000,0ca5,0
20393,20393,0,0,0,0,1,0,1101010110,1,1,0000,0ca6,0
20394,20394,0,0,0,0,1,0,1101010110,2,1,0000,0ca7,0
20395,20395,0,0,0,0,1,0,1101010110,1,1,0000,0ca8,0
20396,20396,0,0,0,0,1,0,1101010110,2,1,0000,0ca9,0
20397,20397,0,0,0,0,1,0,1101010110,1,1,0000,0caa,0
20398,20398,0,0,0,0,1,0,0110010010,2,1,0000,0cab,0
20399,20399,0,0,0,0,1,0,0110010010,3,1,0000,0cac,0
20400,20400,0,0,0,0,1,0,0110010010,1,3,0000,0cad,0
20401,20401,0,0,0,0,1,0,0110010010,1,1,0000,0cae,0
20402,20402,0,0,0,0,1,0,0110010010,0,1,0000,0caf,0
20403,20403,0,0,0,0,1,0,0110010010,2,1,0000,0cb0,0
20404,20404,0,0,0,0,1,0,0110010010,1,1,0000,0cb1,0
20405,20405,0,0,0,0,1,0,0110010010,0,1,0000,0cb2,0
20406,20406,0,0,0,0,1,0,0110010010,2,1,0000,0cb3,0
20407,20407,0,0,0,0,1,0,0110010010,3,1,0000,0cb4,0
20408,20408,0,0,0,0,1,0,0100001110,1,1,0000,0cb5,0
20409,20409,0,0,0,0,1,0,0100001110,0,1,0000,0cb6,0
20410,20410,0,0,0,0,1,0,0100001110,0,0,0000,0cb7,0
20411,20411,0,0,0,0,1,0,0100001110,2,1,0000,0cb8,0
20412,20412,0,0,0,0,1,0,0100001110,3,1,0000,0cb9,0
20413,20413,0,0,0,0,1,0,0100001110,3,1,0000,0cba,0
20414,20414,0,0,0,0,1,0,0100001110,1,1,0000,0cbb,0
20415,20415,0,0,0,0,1,0,0100001110,0,1,0000,0cbc,0
20416,20416,0,0,0,0,1,0,0100001110,0,1,0000,0cbd,0
20417,20417,0,0,0,0,1,0,0100001110,0,1,0000,0cbe,0
20418,20418,0,0,0,0,1,0,0101001101,2,1,0000,0cbf,0
20419,20419,0,0,0,0,1,0,0101001101,1,1,0000,0cc0,0
20420,20420,0,0,0,0,1,0,0101001101,2,3,0000,0cc1,0
20421,20421,0,0,0,0,1,0,0101001101,2,1,0000,0cc2,0
20422,20422,0,0,0,0,1,0,0101001101,3,1,0000,0cc3,0
20423,20423,0,0,0,0,1,0,0101001101,1,1,0000,0cc4,0
20424,20424,0,0,0,0,1,0,0101001101,0,1,0000,0cc5,0
20425,20425,0,0,0,0,1,0,0101001101,2,1,0000,0cc6,0
20426,20426,0,0,0,0,1,0,0101001101,1,1,0000,0cc7,0
20427,20427,0,0,0,0,1,0,0101001101,2,1,0000,0cc8,0
20428,20428,0,0,0,0,1,0,1110101010,1,1,0000,0cc9,0
20429,20429,0,0,0,0,1,0,1110101010,0,1,0000,0cca,0
20430,20430,0,0,0,0,1,0,1110101010,0,0,0000,0ccb,0
20431,20431,0,0,0,0,1,0,1110101010,2,1,0000,0ccc,0
20432,20432,0,0,0,0,1,0,1110101010,1,1,0000,0ccd,0
20433,20433,0,0,0,0,1,0,1110101010,2,1,0000,0cce,0
20434,20434,0,0,0,0,1,0,1110101010,1,1,0000,0ccf,0
20435,20435,0,0,0,0,1,0,1110101010,2,1,0000,0cd0,0
20436,20436,0,0,0,0,1,0,1110101010,1,1,0000,0cd1,0
20437,20437,0,0,0,0,1,0,1110101010,2,1,0000,0cd2,0
20438,20438,0,0,0,0,1,0,1011001011,3,1,0000,0cd3,0
20439,20439,0,0,0,0,1,0,1011001011,3,1,0000,0cd4,0
20440,20440,0,0,0,0,1,0,1011001011,3,3,0000,0cd5,0
20441,20441,0,0,0,0,1,0,1011001011,1,1,0000,0cd6,0
20442,20442,0,0,0,0,1,0,1011001011,2,1,0000,0cd7,0
20443,20443,0,0,0,0,1,0,1011001011,1,1,0000,0cd8,0
20444,20444,0,0,0,0,1,0,1011001011,0,1,0000,0cd9,0
20445,20445,0,0,0,0,1,0,1011001011,2,1,0000,0cda,0
20446,20446,0,0,0,0,1,0,1011001011,3,1,0000,0cdb,0
20447,20447,0,0,0,0,1,0,1011001011,1,1,0000,0cdc,0
20448,20448,0,0,0,0,1,0,1111001111,2,1,0000,0cdd,0
20449,20449,0,0,0,0,1,0,1111001111,3,1,0000,0cde,0
20450,20450,0,0,0,0,1,0,1111001111,0,0,0000,0cdf,0
20451,20451,0,0,0,0,1,0,1111001111,3,1,0000,0ce0,0
20452,20452,0,0,0,0,1,0,1111001111,3,1,0000,0ce1,0
20453,20453,0,0,0,0,1,0,1111001111,3,1,0000,0ce2,0
20454,20454,0,0,0,0,1,0,1111001111,1,1,0000,0ce3,0
20455,20455,0,0,0,0,1,0,1111001111,0,1,0000,0ce4,0
20456,20456,0,0,0,0,1,0,1111001111,2,1,0000,0ce5,0
20457,20457,0,0,0,0,1,0,1111001111,3,1,0000,0ce6,0
20458,20458,0,0,0,0,1,0,0111010110,3,1,0000,0ce7,0
20459,20459,0,0,0,0,1,0,0111010110,3,1,0000,0ce8,0
20460,20460,0,0,0,0,1,0,0111010110,1,3,0000,0ce9,0
20461,20461,0,0,0,0,1,0,0111010110,3,1,0000,0cea,0
20462,20462,0,0,0,0,1,0,0111010110,1,1,0000,0ceb,0
20463,20463,0,0,0,0,1,0,0111010110,2,1,0000,0cec,0
20464,20464,0,0,0,0,1,0,0111010110,1,1,0000,0ced,0
20465,20465,0,0,0,0,1,0,0111010110,2,1,0000,0cee,0
20466,20466,0,0,0,0,1,0,0111010110,3,1,0000,0cef,0
20467,20467,0,0,0,0,1,0,0111010110,3,1,0000,0cf0,0
20468,20468,0,0,0,0,1,0,0111010110,1,1,0000,0cf1,0
20469,20469,0,0,0,0,1,0,0111010110,0,1,0000,0cf2,0
20470,20470,0,0,0,0,1,0,0111010110,0,0,0000,0cf3,0
20471,20471,0,0,0,0,1,0,0111010110,2,1,0000,0cf4,0
20472,20472,0,0,0,0,1,0,0111010110,3,1,0000,0cf5,0
20473,20473,0,0,0,0,1,0,0111010110,1,1,0000,0cf6,0
20474,20474,0,0,0,0,1,0,0111010110,2,1,0000,0cf7,0
20475,20475,0,0,0,0,1,0,0111010110,1,1,0000,0cf8,0
20476,20476,0,0,0,0,1,0,0111010110,2,1,0000,0cf9,0
20477,20477,0,0,0,0,1,0,0111010110,3,1,0000,0cfa,0
20478,20478,0,0,0,0,1,0,1000111110,3,1,0000,0cfb,0
20479,20479,0,0,0,0,1,0,1000111110,1,1,0000,0cfc,0
20480,20480,0,0,0,0,1,0,1000111110,0,3,0000,0cfd,0
20481,20481,0,0,0,0,1,0,1000111110,3,1,0000,0cfe,0
20482,20482,0,0,0,0,1,0,1000111110,3,1,0000,0cff,0
20483,20483,0,0,0,0,1,0,1000111110,3,1,0000,0d00,0
20484,20484,0,0,0,0,1,0,1000111110,3,1,0000,0d01,0
20485,20485,0,0,0,0,1,0,1000111110,1,1,0000,0d02,0
20486,20486,0,0,0,0,1,0,1000111110,0,1,0000,0d03,0
20487,20487,0,0,0,0,1,0,1000111110,0,1,0000,0d04,0
20488,20488,0,0,0,0,1,0,0111110111,2,1,0000,0d05,0
20489,20489,0,0,0,0,1,0,0111110111,3,1,0000,0d06,0
20490,20490,0,0,0,0,1,0,0111110111,0,0,0000,0d07,0
20491,20491,0,0,0,0,1,0,0111110111,3,1,0000,0d08,0
20492,20492,0,0,0,0,1,0,0111110111,3,1,0000,0d09,0
20493,20493,0,0,0,0,1,0,0111110111,1,1,0000,0d0a,0
20494,20494,0,0,0,0,1,0,0111110111,2,1,0000,0d0b,0
20495,20495,0,0,0,0,1,0,0111110111,3,1,0000,0d0c,0
20496,20496,0,0,0,0,1,0,0111110111,3,1,0000,0d0d,0
20497,20497,0,0,0,0,1,0,0111110111,3,1,0000,0d0e,0
20498,20498,0,0,0,0,1,0,1010010010,3,1,0000,0d0f,0
20499,20499,0,0,0,0,1,0,1010010010,1,1,0000,0d10,0
20500,20500,0,0,0,0,1,0,1010010010,0,3,0000,0d11,0
20501,20501,0,0,0,0,1,0,1010010010,1,1,0000,0d12,0
20502,20502,0,0,0,0,1,0,1010010010,0,1,0000,0d13,0
20503,20503,0,0,0,0,1,0,1010010010,2,1,0000,0d14,0
20504,20504,0,0,0,0,1,0,1010010010,1,1,0000,0d15,0
20505,20505,0,0,0,0,1,0,1010010010,0,1,0000,0d16,0
20506,20506,0,0,0,0,1,0,1010010010,2,1,0000,0d17,0
20507,20507,0,0,0,0,1,0,1010010010,1,1,0000,0d18,0
20508,20508,0,0,0,0,1,0,1110010111,2,1,0000,0d19,0
20509,20509,0,0,0,0,1,0,1110010111,3,1,0000,0d1a,0
20510,20510,0,0,0,0,1,0,1110010111,0,0,0000,0d1b,0
20511,20511,0,0,0,0,1,0,1110010111,3,1,0000,0d1c,0
20512,20512,0,0,0,0,1,0,1110010111,3,1,0000,0d1d,0
20513,20513,0,0,0,0,1,0,1110010111,1,1,0000,0d1e,0
20514,20514,0,0,0,0,1,0,1110010111,2,1,0000,0d1f,0
20515,20515,0,0,0,0,1,0,1110010111,1,1,0000,0d20,0
20516,20516,0,0,0,0,1,0,1110010111,0,1,0000,0d21,0
20517,20517,0,0,0,0,1,0,1110010111,2,1,0000,0d22,0
20518,20518,0,0,0,0,1,0,1111110010,3,1,0000,0d23,0
20519,20519,0,0,0,0,1,0,1111110010,3,1,0000,0d24,0
20520,20520,0,0,0,0,1,0,1111110010,1,3,0000,0d25,0
20521,20521,0,0,0,0,1,0,1111110010,1,1,0000,0d26,0
20522,20522,0,0,0,0,1,0,1111110010,0,1,0000,0d27,0
20523,20523,0,0,0,0,1,0,1111110010,2,1,0000,0d28,0
20524,20524,0,0,0,0,1,0,1111110010,3,1,0000,0d29,0
20525,20525,0,0,0,0,1,0,1111110010,3,1,0000,0d2a,0
20526,20526,0,0,0,0,1,0,1111110010,3,1,0000,0d2b,0
20527,20527,0,0,0,0,1,0,1111110010,3,1,0000,0d2c,0
20528,20528,0,0,0,0,1,0,1000111011,3,1,0000,0d2d,0
20529,20529,0,0,0,0,1,0,1000111011,3,1,0000,0d2e,0
20530,20530,0,0,0,0,1,0,1000111011,0,0,0000,0d2f,0
20531,20531,0,0,0,0,1,0,1000111011,3,1,0000,0d30,0
20532,20532,0,0,0,0,1,0,1000111011,1,1,0000,0d31,0
20533,20533,0,0,0,0,1,0,1000111011,2,1,0000,0d32,0
20534,20534,0,0,0,0,1,0,1000111011,3,1,0000,0d33,0
20535,20535,0,0,0,0,1,0,1000111011,3,1,0000,0d34,0
20536,20536,0,0,0,0,1,0,1000111011,1,1,0000,0d35,0
20537,20537,0,0,0,0,1,0,1000111011,0,1,0000,0d36,0
20538,20538,0,0,0,0,1,0,0111001111,0,1,0000,0d37,0
20539,20539,0,0,0,0,1,0,0111001111,2,1,0000,0d38,0
20540,20540,0,0,0,0,1,0,0111001111,3,3,0000,0d39,0
20541,20541,0,0,0,0,1,0,0111001111,3,1,0000,0d3a,0
20542,20542,0,0,0,0,1,0,0111001111,3,1,0000,0d3b,0
20543,20543,0,0,0,0,1,0,0111001111,1,1,0000,0d3c,0
20544,20544,0,0,0,0,1,0,0111001111,0,1,0000,0d3d,0
20545,20545,0,0,0,0,1,0,0111001111,2,1,0000,0d3e,0
20546,20546,0,0,0,0,1,0,0111001111,3,1,0000,0d3f,0
20547,20547,0,0,0,0,1,0,0111001111,3,1,0000,0d40,0
20548,20548,0,0,0,0,1,0,1111001110,1,1,0000,0d41,0
20549,20549,0,0,0,0,1,0,1111001110,0,1,0000,0d42,0
20550,20550,0,0,0,0,1,0,1111001110,0,0,0000,0d43,0
20551,20551,0,0,0,0,1,0,1111001110,2,1,0000,0d44,0
20552,20552,0,0,0,0,1,0,1111001110,3,1,0000,0d45,0
20553,20553,0,0,0,0,1,0,1111001110,3,1,0000,0d46,0
20554,20554,0,0,0,0,1,0,1111001110,1,1,0000,0d47,0
20555,20555,0,0,0,0,1,0,1111001110,0,1,0000,0d48,0
20556,20556,0,0,0,0,1,0,1111001110,2,1,0000,0d49,0
20557,20557,0,0,0,0,1,0,1111001110,3,1,0000,0d4a,0
20558,20558,0,0,0,0,1,0,1110010011,3,1,0000,0d4b,0
20559,20559,0,0,0,0,1,0,1110010011,3,1,0000,0d4c,0
20560,20560,0,0,0,0,1,0,1110010011,3,3,0000,0d4d,0
20561,20561,0,0,0,0,1,0,1110010011,1,1,0000,0d4e,0
20562,20562,0,0,0,0,1,0,1110010011,0,1,0000,0d4f,0
20563,20563,0,0,0,0,1,0,1110010011,2,1,0000,0d50,0
20564,20564,0,0,0,0,1,0,1110010011,1,1,0000,0d51,0
20565,20565,0,0,0,0,1,0,1110010011,0,1,0000,0d52,0
20566,20566,0,0,0,0,1,0,1110010011,2,1,0000,0d53,0
20567,20567,0,0,0,0,1,0,1110010011,3,1,0000,0d54,0
20568,20568,0,0,0,0,1,0,1111001101,3,1,0000,0d55,0
20569,20569,0,0,0,0,1,0,1111001101,3,1,0000,0d56,0
20570,20570,0,0,0,0,1,0,1111001101,0,0,0000,0d57,0
20571,20571,0,0,0,0,1,0,1111001101,1,1,0000,0d58,0
20572,20572,0,0,0,0,1,0,1111001101,2,1,0000,0d59,0
20573,20573,0,0,0,0,1,0,1111001101,3,1,0000,0d5a,0
20574,20574,0,0,0,0,1,0,1111001101,1,1,0000,0d5b,0
20575,20575,0,0,0,0,1,0,1111001101,0,1,0000,0d5c,0
20576,20576,0,0,0,0,1,0,1111001101,2,1,0000,0d5d,0
20577,20577,0,0,0,0,1,0,1111001101,3,1,0000,0d5e,0
20578,20578,0,0,0,0,1,0,1001110010,3,1,0000,0d5f,0
20579,20579,0,0,0,0,1,0,1001110010,3,1,0000,0d60,0
20580,20580,0,0,0,0,1,0,1001110010,1,3,0000,0d61,0
20581,20581,0,0,0,0,1,0,1001110010,1,1,0000,0d62,0
20582,20582,0,0,0,0,1,0,1001110010,0,1,0000,0d63,0
20583,20583,0,0,0,0,1,0,1001110010,2,1,0000,0d64,0
20584,20584,0,0,0,0,1,0,1001110010,3,1,0000,0d65,0
20585,20585,0,0,0,0,1,0,1001110010,3,1,0000,0d66,0
20586,20586,0,0,0,0,1,0,1001110010,1,1,0000,0d67,0
20587,20587,0,0,0,0,1,0,1001110010,0,1,0000,0d68,0
20588,20588,0,0,0,0,1,0,1101010010,2,1,0000,0d69,0
20589,20589,0,0,0,0,1,0,1101010010,3,1,0000,0d6a,0
20590,20590,0,0,0,0,1,0,1101010010,0,0,0000,0d6b,0
20591,20591,0,0,0,0,1,0,1101010010,2,1,0000,0d6c,0
20592,20592,0,0,0,0,1,0,1101010010,1,1,0000,0d6d,0
20593,20593,0,0,0,0,1,0,1101010010,0,1,0000,0d6e,0
20594,20594,0,0,0,0,1,0,1101010010,2,1,0000,0d6f,0
20595,20595,0,0,0,0,1,0,1101010010,1,1,0000,0d70,0
20596,20596,0,0,0,0,1,0,1101010010,2,1,0000,0d71,0
20597,20597,0,0,0,0,1,0,1101010010,1,1,0000,0d72,0
20598,20598,0,0,0,0,1,0,1000111110,2,1,0000,0d73,0
20599,20599,0,0,0,0,1,0,1000111110,3,1,0000,0d74,0
20600,20600,0,0,0,0,1,0,1000111110,1,3,0000,0d75,0
20601,20601,0,0,0,0,1,0,1000111110,3,1,0000,0d76,0
20602,20602,0,0,0,0,1,0,1000111110,3,1,0000,0d77,0
20603,20603,0,0,0,0,1,0,1000111110,3,1,0000,0d78,0
20604,20604,0,0,0,0,1,0,1000111110,3,1,0000,0d79,0
20605,20605,0,0,0,0,1,0,1000111110,1,1,0000,0d7a,0
20606,20606,0,0,0,0,1,0,1000111110,0,1,0000,0d7b,0
20607,20607,0,0,0,0,1,0,1000111110,0,1,0000,0d7c,0
20608,20608,0,0,0,0,1,0,1110101011,2,1,0000,0d7d,0
20609,20609,0,0,0,0,1,0,1110101011,3,1,0000,0d7e,0
20610,20610,0,0,0,0,1,0,1110101011,0,0,0000,0d7f,0
20611,20611,0,0,0,0,1,0,1110101011,3,1,0000,0d80,0
20612,20612,0,0,0,0,1,0,1110101011,1,1,0000,0d81,0
20613,20613,0,0,0,0,1,0,1110101011,2,1,0000,0d82,0
20614,20614,0,0,0,0,1,0,1110101011,1,1,0000,0d83,0
20615,20615,0,0,0,0,1,0,1110101011,2,1,0000,0d84,0
20616,20616,0,0,0,0,1,0,1110101011,1,1,0000,0d85,0
20617,20617,0,0,0,0,1,0,1110101011,2,1,0000,0d86,0
20618,20618,0,0,0,0,1,0,0110010011,3,1,0000,0d87,0
20619,20619,0,0,0,0,1,0,0110010011,3,1,0000,0d88,0
20620,20620,0,0,0,0,1,0,0110010011,3,3,0000,0d89,0
20621,20621,0,0,0,0,1,0,0110010011,1,1,0000,0d8a,0
20622,20622,0,0,0,0,1,0,0110010011,0,1,0000,0d8b,0
20623,20623,0,0,0,0,1,0,0110010011,2,1,0000,0d8c,0
20624,20624,0,0,0,0,1,0,0110010011,1,1,0000,0d8d,0
20625,20625,0,0,0,0,1,0,0110010011,0,1,0000,0d8e,0
20626,20626,0,0,0,0,1,0,0110010011,2,1,0000,0d8f,0
20627,20627,0,0,0,0,1,0,0110010011,3,1,0000,0d90,0
20628,20628,0,0,0,0,1,0,1111001101,1,1,0000,0d91,0
20629,20629,0,0,0,0,1,0,1111001101,0,1,0000,0d92,0
20630,20630,0,0,0,0,1,0,1111001101,0,0,0000,0d93,0
20631,20631,0,0,0,0,1,0,1111001101,1,1,0000,0d94,0
20632,20632,0,0,0,0,1,0,1111001101,2,1,0000,0d95,0
20633,20633,0,0,0,0,1,0,1111001101,3,1,0000,0d96,0
20634,20634,0,0,0,0,1,0,1111001101,1,1,0000,0d97,0
20635,20635,0,0,0,0,1,0,1111001101,0,1,0000,0d98,0
20636,20636,0,0,0,0,1,0,1111001101,2,1,0000,0d99,0
20637,20637,0,0,0,0,1,0,1111001101,3,1,0000,0d9a,0
20638,20638,0,0,0,0,1,0,1100111101,3,1,0000,0d9b,0
20639,20639,0,0,0,0,1,0,1100111101,3,1,0000,0d9c,0
20640,20640,0,0,0,0,1,0,1100111101,3,3,0000,0d9d,0
20641,20641,0,0,0,0,1,0,1100111101,2,1,0000,0d9e,0
20642,20642,0,0,0,0,1,0,1100111101,3,1,0000,0d9f,0
20643,20643,0,0,0,0,1,0,1100111101,3,1,0000,0da0,0
20644,20644,0,0,0,0,1,0,1100111101,3,1,0000,0da1,0
20645,20645,0,0,0,0,1,0,1100111101,1,1,0000,0da2,0
20646,20646,0,0,0,0,1,0,1100111101,0,1,0000,0da3,0
20647,20647,0,0,0,0,1,0,1100111101,2,1,0000,0da4,0
20648,20648,0,0,0,0,1,0,1010111101,3,1,0000,0da5,0
20649,20649,0,0,0,0,1,0,1010111101,3,1,0000,0da6,0
20650,20650,0,0,0,0,1,0,1010111101,0,0,0000,0da7,0
20651,20651,0,0,0,0,1,0,1010111101,1,1,0000,0da8,0
20652,20652,0,0,0,0,1,0,1010111101,2,1,0000,0da9,0
20653,20653,0,0,0,0,1,0,1010111101,3,1,0000,0daa,0
20654,20654,0,0,0,0,1,0,1010111101,3,1,0000,0dab,0
20655,20655,0,0,0,0,1,0,1010111101,3,1,0000,0dac,0
20656,20656,0,0,0,0,1,0,1010111101,1,1,0000,0dad,0
20657,20657,0,0,0,0,1,0,1010111101,2,1,0000,0dae,0
20658,20658,0,0,0,0,1,0,0101001100,1,1,0000,0daf,0
20659,20659,0,0,0,0,1,0,0101001100,2,1,0000,0db0,0
20660,20660,0,0,0,0,1,0,0101001100,1,3,0000,0db1,0
20661,20661,0,0,0,0,1,0,0101001100,2,1,0000,0db2,0
20662,20662,0,0,0,0,1,0,0101001100,3,1,0000,0db3,0
20663,20663,0,0,0,0,1,0,0101001100,1,1,0000,0db4,0
20664,20664,0,0,0,0,1,0,0101001100,0,1,0000,0db5,0
20665,20665,0,0,0,0,1,0,0101001100,2,1,0000,0db6,0
20666,20666,0,0,0,0,1,0,0101001100,1,1,0000,0db7,0
20667,20667,0,0,0,0,1,0,0101001100,2,1,0000,0db8,0
20668,20668,0,0,0,0,1,0,1111001010,1,1,0000,0db9,0
20669,20669,0,0,0,0,1,0,1111001010,0,1,0000,0dba,0
20670,20670,0,0,0,0,1,0,1111001010,0,0,0000,0dbb,0
20671,20671,0,0,0,0,1,0,1111001010,2,1,0000,0dbc,0
20672,20672,0,0,0,0,1,0,1111001010,1,1,0000,0dbd,0
20673,20673,0,0,0,0,1,0,1111001010,2,1,0000,0dbe,0
20674,20674,0,0,0,0,1,0,1111001010,1,1,0000,0dbf,0
20675,20675,0,0,0,0,1,0,1111001010,0,1,0000,0dc0,0
20676,20676,0,0,0,0,1,0,1111001010,2,1,0000,0dc1,0
20677,20677,0,0,0,0,1,0,1111001010,3,1,0000,0dc2,0
20678,20678,0,0,0,0,1,0,1100001011,3,1,0000,0dc3,0
20679,20679,0,0,0,0,1,0,1100001011,3,1,0000,0dc4,0
20680,20680,0,0,0,0,1,0,1100001011,3,3,0000,0dc5,0
20681,20681,0,0,0,0,1,0,1100001011,1,1,0000,0dc6,0
20682,20682,0,0,0,0,1,0,1100001011,2,1,0000,0dc7,0
20683,20683,0,0,0,0,1,0,1100001011,1,1,0000,0dc8,0
20684,20684,0,0,0,0,1,0,1100001011,0,1,0000,0dc9,0
20685,20685,0,0,0,0,1,0,1100001011,0,1,0000,0dca,0
20686,20686,0,0,0,0,1,0,1100001011,0,1,0000,0dcb,0
20687,20687,0,0,0,0,1,0,1100001011,2,1,0000,0dcc,0
20688,20688,0,0,0,0,1,0,1000101011,3,1,0000,0dcd,0
20689,20689,0,0,0,0,1,0,1000101011,3,1,0000,0dce,0
20690,20690,0,0,0,0,1,0,1000101011,0,0,0000,0dcf,0
20691,20691,0,0,0,0,1,0,1000101011,3,1,0000,0dd0,0
20692,20692,0,0,0,0,1,0,1000101011,1,1,0000,0dd1,0
20693,20693,0,0,0,0,1,0,1000101011,2,1,0000,0dd2,0
20694,20694,0,0,0,0,1,0,1000101011,1,1,0000,0dd3,0
20695,20695,0,0,0,0,1,0,1000101011,2,1,0000,0dd4,0
20696,20696,0,0,0,0,1,0,1000101011,1,1,0000,0dd5,0
20697,20697,0,0,0,0,1,0,1000101011,0,1,0000,0dd6,0
20698,20698,0,0,0,0,1,0,1110010111,0,1,0000,0dd7,0
20699,20699,0,0,0,0,1,0,1110010111,2,1,0000,0dd8,0
20700,20700,0,0,0,0,1,0,1110010111,3,3,0000,0dd9,0
20701,20701,0,0,0,0,1,0,1110010111,3,1,0000,0dda,0
20702,20702,0,0,0,0,1,0,1110010111,1,1,0000,0ddb,0
20703,20703,0,0,0,0,1,0,1110010111,2,1,0000,0ddc,0
20704,20704,0,0,0,0,1,0,1110010111,1,1,0000,0ddd,0
20705,20705,0,0,0,0,1,0,1110010111,0,1,0000,0dde,0
20706,20706,0,0,0,0,1,0,1110010111,2,1,0000,0ddf,0
20707,20707,0,0,0,0,1,0,1110010111,3,1,0000,0de0,0
20708,20708,0,0,0,0,1,0,1010010110,3,1,0000,0de1,0
20709,20709,0,0,0,0,1,0,1010010110,3,1,0000,0de2,0
20710,20710,0,0,0,0,1,0,1010010110,0,0,0000,0de3,0
20711,20711,0,0,0,0,1,0,1010010110,2,1,0000,0de4,0
20712,20712,0,0,0,0,1,0,1010010110,3,1,0000,0de5,0
20713,20713,0,0,0,0,1,0,1010010110,1,1,0000,0de6,0
20714,20714,0,0,0,0,1,0,1010010110,2,1,0000,0de7,0
20715,20715,0,0,0,0,1,0,1010010110,1,1,0000,0de8,0
20716,20716,0,0,0,0,1,0,1010010110,0,1,0000,0de9,0
20717,20717,0,0,0,0,1,0,1010010110,2,1,0000,0dea,0
20718,20718,0,0,0,0,1,0,1101010110,1,1,0000,0deb,0
20719,20719,0,0,0,0,1,0,1101010110,2,1,0000,0dec,0
20720,20720,0,0,0,0,1,0,1101010110,1,3,0000,0ded,0
20721,20721,0,0,0,0,1,0,1101010110,3,1,0000,0dee,0
20722,20722,0,0,0,0,1,0,1101010110,1,1,0000,0def,0
20723,20723,0,0,0,0,1,0,1101010110,2,1,0000,0df0,0
20724,20724,0,0,0,0,1,0,1101010110,1,1,0000,0df1,0
20725,20725,0,0,0,0,1,0,1101010110,2,1,0000,0df2,0
20726,20726,0,0,0,0,1,0,1101010110,1,1,0000,0df3,0
20727,20727,0,0,0,0,1,0,1101010110,2,1,0000,0df4,0
20728,20728,0,0,0,0,1,0,0111001110,3,1,0000,0df5,0
20729,20729,0,0,0,0,1,0,0111001110,3,1,0000,0df6,0
20730,20730,0,0,0,0,1,0,0111001110,0,0,0000,0df7,0
20731,20731,0,0,0,0,1,0,0111001110,2,1,0000,0df8,0
20732,20732,0,0,0,0,1,0,0111001110,3,1,0000,0df9,0
20733,20733,0,0,0,0,1,0,0111001110,3,1,0000,0dfa,0
20734,20734,0,0,0,0,1,0,0111001110,1,1,0000,0dfb,0
20735,20735,0,0,0,0,1,0,0111001110,0,1,0000,0dfc,0
20736,20736,0,0,0,0,1,0,0111001110,2,1,0000,0dfd,0
20737,20737,0,0,0,0,1,0,0111001110,3,1,0000,0dfe,0
20738,20738,0,0,0,0,1,0,1001110010,3,1,0000,0dff,0
20739,20739,0,0,0,0,1,0,1001110010,1,1,0000,0e00,0
20740,20740,0,0,0,0,1,0,1001110010,0,3,0000,0e01,0
20741,20741,0,0,0,0,1,0,1001110010,1,1,0000,0e02,0
20742,20742,0,0,0,0,1,0,1001110010,0,1,0000,0e03,0
20743,20743,0,0,0,0,1,0,1001110010,2,1,0000,0e04,0
20744,20744,0,0,0,0,1,0,1001110010,3,1,0000,0e05,0
20745,20745,0,0,0,0,1,0,1001110010,3,1,0000,0e06,0
20746,20746,0,0,0,0,1,0,1001110010,1,1,0000,0e07,0
20747,20747,0,0,0,0,1,0,1001110010,0,1,0000,0e08,0
20748,20748,0,0,0,0,1,0,1010010111,2,1,0000,0e09,0
20749,20749,0,0,0,0,1,0,1010010111,3,1,0000,0e0a,0
20750,20750,0,0,0,0,1,0,1010010111,0,0,0000,0e0b,0
20751,20751,0,0,0,0,1,0,1010010111,3,1,0000,0e0c,0
20752,20752,0,0,0,0,1,0,1010010111,3,1,0000,0e0d,0
20753,20753,0,0,0,0,1,0,1010010111,1,1,0000,0e0e,0
20754,20754,0,0,0,0,1,0,1010010111,2,1,0000,0e0f,0
20755,20755,0,0,0,0,1,0,1010010111,1,1,0000,0e10,0
20756,20756,0,0,0,0,1,0,1010010111,0,1,0000,0e11,0
